0.171087	0.05	-0.0280288	7.42371e-22	0.119782	
0.171723	0.05	-0.0278171	7.46144e-22	0.1208	
0.172314	0.05	-0.0276202	7.49192e-22	0.121746	
0.172906	0.05	-0.0274228	7.52025e-22	0.122693	
0.173497	0.05	-0.0272251	7.54881e-22	0.123641	
0.174088	0.05	-0.0270271	7.57814e-22	0.124589	
0.174679	0.05	-0.0268287	7.60829e-22	0.125538	
0.175211	0.05	-0.0266499	7.63575e-22	0.126393	
0.175743	0.05	-0.0264708	7.66446e-22	0.127248	
0.176275	0.05	-0.0262915	7.69594e-22	0.128103	
0.176808	0.05	-0.0261119	7.72925e-22	0.128959	
0.17734	0.05	-0.0259321	7.76349e-22	0.129815	
0.177872	0.05	-0.025752	7.79614e-22	0.130671	
0.178404	0.05	-0.0255718	7.82434e-22	0.131528	
0.178936	0.05	-0.0253913	7.85106e-22	0.132385	
0.179291	0.05	-0.0252709	7.86994e-22	0.132956	
0.179645	0.05	-0.0251503	7.88963e-22	0.133528	
0.18	0.05	-0.0250297	7.90962e-22	0.1341	
0.1804	0.05	-0.0248936	7.93164e-22	0.134745	
0.180845	0.05	-0.0247419	7.95478e-22	0.135463	
0.181337	0.05	-0.0245745	7.97856e-22	0.136255	
0.181841	0.05	-0.0244024	8.00234e-22	0.137069	
0.182345	0.05	-0.0242301	8.02761e-22	0.137882	
0.182836	0.05	-0.0240624	8.05522e-22	0.138674	
0.183326	0.05	-0.0238947	8.08517e-22	0.139465	
0.183817	0.05	-0.0237268	8.1147e-22	0.140257	
0.184293	0.05	-0.0235637	8.14196e-22	0.141025	
0.184769	0.05	-0.0234004	8.16831e-22	0.141794	
0.185245	0.05	-0.0232371	8.19327e-22	0.142562	
0.185721	0.05	-0.0230737	8.2161e-22	0.143331	
0.186181	0.05	-0.0229154	8.23639e-22	0.144074	
0.186642	0.05	-0.0227571	8.25668e-22	0.144818	
0.187102	0.05	-0.0225986	8.27802e-22	0.145562	
